year,movieid,charactername1,charactername2,charactername3,sex,actorid,adj
1998,9448,Melvin Smiley,,,Male,13240,affable
1998,9448,Melvin Smiley,,,Male,13240,hit
1998,9448,Melvin Smiley,,,Male,13240,man
1998,9458,Peter McCabe,,,Male,2232,multiple
1998,9458,Peter McCabe,,,Male,2232,murderer
1998,9771,Gus Cantrell,,,Male,2154,hurler
1998,9771,Gus Cantrell,,,Male,2154,league
1998,9771,Gus Cantrell,,,Male,2154,minor
1998,9771,Gus Cantrell,,,Male,2154,washed-up
1999,509,Anna Scott,,,Female,1204,famous
1999,509,Anna Scott,,,Female,1204,american
1999,509,Anna Scott,,,Female,1204,actress
1999,10314,Laney Boggs,,,Female,38581,nerdy
1999,10314,Laney Boggs,,,Female,38581,outcast
1999,1439,Anna,,,Female,1038,widowed
1999,1439,Anna,,,Female,1038,british
1999,1439,Anna,,,Female,1038,school
1999,1439,Anna,,,Female,1038,teacher
1999,1439,Anna,,,Female,1038,leonowens
1999,30923,Queen of Hearts,,,Female,8436,hot-tempered
1999,10213,Esmeralda,,,Female,64189,sensuous
1999,10213,Esmeralda,,,Female,64189,daughter
1999,11489,Rosetta,,,Female,23671,impulsive
1999,41586,Sergeant Welles,,,Female,126235,young
1999,13787,Ruth Barron,,,Female,204,beautiful
1999,13787,Ruth Barron,,,Female,204,young
1999,18621,Lissa,,,Female,368,beautiful
1999,32874,Gwen,,,Female,15762,friend
1999,42881,Pearl,,,Female,2838,pregnant
1999,42881,Pearl,,,Female,2838,younger
1999,42881,Pearl,,,Female,2838,sister
1999,40039,Marci Eyre,,,Female,177231,curious
1999,40039,Marci Eyre,,,Female,177231,reporter
1999,10314,Zach Siler,,,Male,33260,hotshot
1999,10368,Luca,,,Male,1232520,boy
1999,10368,Luca,,,Male,1232520,italian
1999,10368,Luca,,,Male,1232520,young
1999,10908,Jubal Early,,,Male,23915,handyman
1999,10908,Jubal Early,,,Male,23915,local
1999,18621,Bryce,,,Male,16851,meets
1999,18621,Bryce,,,Male,16851,successful
1999,19822,Pantaleon Pantoja,,,Male,85234,army
1999,19822,Pantaleon Pantoja,,,Male,85234,captain
1999,19822,Pantaleon Pantoja,,,Male,85234,peruvian
1999,20024,Maurice Bendrix,,,Male,5469,novelist
1999,2112,Porter,,,Male,2461,bad
1999,2112,Porter,,,Male,2461,guy
1999,21719,Vann,,,Male,887,amiable
1999,21719,Vann,,,Male,887,quiet
1999,21719,Vann,,,Male,887,siegert
1999,26177,Oliver Warbucks,,,Male,8536,bighearted
1999,26177,Oliver Warbucks,,,Male,8536,billionaire
1999,2668,Ichabod Crane,,,Male,85,detective
1999,26960,Afzel,,,Male,16052,mysterious
1999,30237,Lensky,,,Male,10881,friend
1999,42881,Julien,,,Male,1125,schizophrenic
1999,42881,Julien,,,Male,1125,untethered
1999,497,John Coffey,,,Male,61981,gentle
1999,497,John Coffey,,,Male,61981,giant
1999,564,Imhotep,,,Male,16743,former
1999,564,Imhotep,,,Male,16743,high
1999,564,Imhotep,,,Male,16743,priest
1999,64202,Terry McGinnis,Batman (voice),,Male,76621,new
1999,817,Austin Powers,Dr. Evil,Fat Bastard,Male,12073,superspy
1999,9535,Dr. Ben Sobel,,,Male,7904,shrink
1999,9535,Dr. Ben Sobel,,,Male,7904,unlucky
2000,1493,Gracie Hart,,,Female,18277,tough-as-nails
2000,6282,Violet Sanford,,,Female,15555,21-year-old
2000,2360,Grace Trevethyn,,,Female,4154,prim
2000,2360,Grace Trevethyn,,,Female,4154,proper
2000,2360,Grace Trevethyn,,,Female,4154,housewife
2000,5458,Kathryn Merteuil,,,Female,9273,manipulative
2000,5458,Kathryn Merteuil,,,Female,9273,beautiful
2000,5458,Kathryn Merteuil,,,Female,9273,stepsister
2000,4226,Hagitha Utslay,,,Female,19187,attention-seeking
2000,4226,Hagitha Utslay,,,Female,19187,television
2000,4226,Hagitha Utslay,,,Female,19187,personality
2000,16222,Ashley Grant,,,Female,58006,popular
2000,16222,Ashley Grant,,,Female,58006,gorgeous
2000,1698,Paula,,,Female,679,medical
2000,1698,Paula,,,Female,679,student
2000,1698,Paula,,,Female,679,henning
2000,10697,Clara Devaux,,,Female,35324,lady
2000,742,Elisabeth,,,Female,6003,leftist
2000,742,Elisabeth,,,Female,6003,commune
2000,22705,Moira,,,Female,89144,lesbian
2000,22705,Moira,,,Female,89144,hyper-horny
2000,22705,Moira,,,Female,89144,real
2000,22705,Moira,,,Female,89144,estate
2000,22705,Moira,,,Female,89144,agent
2000,10597,Perry,,,Female,37759,hopeless
2000,10597,Perry,,,Female,37759,friend
2000,10978,Lisa,,,Female,67737,swedish
2000,10978,Lisa,,,Female,67737,girlfriend
2000,31002,Claire Manning,,,Female,56824,beautiful
2000,31002,Claire Manning,,,Female,56824,scientist
2000,40039,Marci Eyre,,,Female,177231,curious
2000,40039,Marci Eyre,,,Female,177231,reporter
2000,10393,Jimmy McGinty,,,Male,193,coach
2000,10393,Jimmy McGinty,,,Male,193,old-guard
2000,10559,John Sullivan,,,Male,8767,officer
2000,10559,John Sullivan,,,Male,8767,police
2000,10597,Kevin,,,Male,66161,spotty
2000,10647,Trevor McKinney,,,Male,9640,12-year-old
2000,11849,Profion,,,Male,16940,evil
2000,11849,Profion,,,Male,16940,mage
2000,11849,Profion,,,Male,16940,plots
2000,12107,Sherman Klump,,,Male,776,professor
2000,12480,Franz,,,Male,72428,20-year-old
2000,12480,Léopold,,,Male,1973,50-year-old
2000,12480,Léopold,,,Male,1973,business
2000,12480,Léopold,,,Male,1973,man
2000,15655,Tigger,Winnie the Pooh (voice),,Male,12077,one
2000,15655,Tigger,Winnie the Pooh (voice),,Male,12077,only
2000,1597,Jack Byrnes,,,Male,380,agent
2000,1597,Jack Byrnes,,,Male,380,cia
2000,1597,Jack Byrnes,,,Male,380,former
2000,1597,Jack Byrnes,,,Male,380,humorless
2000,16222,Chris Campbell,,,Male,17051,athlete
2000,16888,Leon Phelps,,,Male,51857,advice-show
2000,16888,Leon Phelps,,,Male,51857,host
2000,16888,Leon Phelps,,,Male,51857,late-night
2000,16888,Leon Phelps,,,Male,51857,radio
2000,16990,Van,,,Male,90567,prince
2000,16990,Van,,,Male,90567,young
2000,17908,Willie Morris,,,Male,51391,late
2000,18011,Leprechaun,,,Male,11184,blood-thristy
2000,18011,Mack Daddy,,,Male,21411,angry
2000,1837,Bill,,,Male,19384,50-year
2000,1837,Bill,,,Male,19384,african-american
2000,1837,Bill,,,Male,19384,old
2000,1907,Richard,,,Male,6193,travels
2000,1907,Richard,,,Male,6193,twenty-something
2000,29076,Fulvio Nesstra,,,Male,17485,leader
2000,29076,Fulvio Nesstra,,,Male,17485,mafia
2000,29076,Fulvio Nesstra,,,Male,17485,trigger-happy
2000,31002,Frank Glass,,,Male,23880,expert
2000,31002,Frank Glass,,,Male,23880,explosive
2000,43555,Ciro Marmotta,,,Male,141111,careless
2000,43555,Ciro Marmotta,,,Male,141111,neapolitan
2000,4369,Laurent,,,Male,38449,young
2000,44321,Fernando,,,Male,649813,arthur
2000,44321,Fernando,,,Male,649813,world-weary
2000,4958,Bagger Vance,,,Male,2888,caddy
2000,4958,Bagger Vance,,,Male,2888,mysterious
2000,5001,Reinaldo Arenas,,,Male,3810,novelist
2000,51861,Mike,,,Male,49025,unemployed
2000,5458,Sebastian Valmont,,,Male,43426,16-year
2000,5458,Sebastian Valmont,,,Male,43426,old
2000,5491,Terl,,,Male,8891,powerful
2000,71,Billy Elliot,,,Male,478,11-year-old
2000,742,Rolf,,,Male,6283,abusive
2000,742,Rolf,,,Male,6283,drunken
2000,742,Rolf,,,Male,6283,husband
2000,786,William Miller,,,Male,11663,15-year-old
2000,8584,Roy O'Bannon,,,Male,887,outcast
2000,8584,Roy O'Bannon,,,Male,887,outlaw
2000,9741,Elijah Price,,,Male,2231,mysterious
2000,98,Commodus,,,Male,73421,devious
2000,98,Commodus,,,Male,73421,son
2001,676,Evelyn Johnson,,,Female,3967,beautiful
2001,676,Evelyn Johnson,,,Female,3967,naval
2001,676,Evelyn Johnson,,,Female,3967,nurse
2001,1995,Lara Croft,,,Female,11701,english
2001,1995,Lara Croft,,,Female,11701,aristocrat
2001,2171,Beth,,,Female,21197,camp
2001,2171,Beth,,,Female,21197,director
2001,9683,Chloe,,,Female,6407,girl-next-door
2001,1999,Ruth Fowler,,,Female,5606,born
2001,16229,Elizabeth Wurtzel,,,Female,6886,young
2001,16229,Elizabeth Wurtzel,,,Female,6886,writer
2001,24940,Amanda Pierce,,,Female,2140,ordinary
2001,24940,Amanda Pierce,,,Female,2140,single
2001,24940,Amanda Pierce,,,Female,2140,girl
2001,11889,Iris Murdoch,,,Female,5309,novelist
2001,9581,Chin,,,Female,52575,reckless
2001,9581,Chin,,,Female,52575,tok
2001,9581,Chin,,,Female,52575,enters
2001,31002,Claire Manning,,,Female,56824,beautiful
2001,31002,Claire Manning,,,Female,56824,scientist
2001,11065,Odin James,,,Male,327,future
2001,11065,Odin James,,,Male,327,hopeful
2001,11065,Odin James,,,Male,327,nba
2001,12138,Michael Zane,,,Male,6856,ex-con
2001,12138,Michael Zane,,,Male,6856,recently-freed
2001,12312,Joe Scheffer,,,Male,12898,specialist
2001,12312,Joe Scheffer,,,Male,12898,underappreciated
2001,12312,Joe Scheffer,,,Male,12898,video
2001,12544,Pietro,,,Male,20588,fisherman
2001,14034,Max Fairbanks,,,Male,518,businessman
2001,14034,Max Fairbanks,,,Male,518,rich
2001,1433,Carlos,,,Male,17095,young
2001,15449,Eric,,,Male,48514,hangs
2001,161,Danny Ocean,,,Male,1461,charismatic
2001,161,Danny Ocean,,,Male,1461,thief
2001,16300,Lance Barton,,,Male,2632,comic
2001,18734,Howie Blitzer,,,Male,17142,suburban
2001,18734,Howie Blitzer,,,Male,17142,teen
2001,19058,Mark Newman,,,Male,6717,mechanic
2001,1999,Matt Fowler,,,Male,207,born
2001,1999,Matt Fowler,,,Male,207,ruth
2001,2018,Steve Edison,,,Male,10297,paediatrician
2001,2043,Alex Cross,,,Male,192,author
2001,2043,Alex Cross,,,Male,192,best-selling
2001,2043,Alex Cross,,,Male,192,detective
2001,23685,Stu Miley,,,Male,18269,cartoonist
2001,24940,Jim Winston,,,Male,33260,charmer
2001,24940,Jim Winston,,,Male,33260,door
2001,24940,Jim Winston,,,Male,33260,next
2001,26602,Ryan Dunne,,,Male,33260,boy
2001,26602,Ryan Dunne,,,Male,33260,local
2001,2749,Detective Eddie Flemming,,,Male,380,homicide
2001,2749,Detective Eddie Flemming,,,Male,380,media-savvy
2001,2749,Detective Eddie Flemming,,,Male,380,nypd
2001,31002,Frank Glass,,,Male,23880,expert
2001,31002,Frank Glass,,,Male,23880,explosive
2001,39180,James,,,Male,77117,boy
2001,39180,James,,,Male,77117,old
2001,70815,Itaparica,,,Male,102553,chief
2001,70815,Itaparica,,,Male,102553,indian
2001,869,Leo Davidson,,,Male,13240,astronaut
2001,869,Leo Davidson,,,Male,13240,brash
2001,9696,Kakihara,,,Male,13275,enforcer
2001,9696,Kakihara,,,Male,13275,sadomasochistic
2001,9696,Kakihara,,,Male,13275,searches
2001,9696,Kakihara,,,Male,13275,yakuza
2001,9799,Brian O'Conner,,,Male,8167,cop
2001,9799,Brian O'Conner,,,Male,8167,undercover
2002,4108,Lai,,,Female,21911,gagged
2002,979,Alex,,,Female,28782,beautiful
2002,2642,Lucy Kelson,,,Female,18277,environmental
2002,2642,Lucy Kelson,,,Female,18277,lawyer
2002,11892,Cassie Mayweather,,,Female,18277,detective
2002,11870,Kaylee,,,Female,29220,friend
2002,11880,Megan,,,Female,70815,zoologist
2002,9689,Ellie,,,Female,4939,ex-wife
2002,8094,Bernadette,,,Female,53998,orphan
2002,11246,Kirsty,,,Female,56551,fatal
2002,11246,Kirsty,,,Female,56551,car
2002,11246,Kirsty,,,Female,56551,crash
2002,11246,Kirsty,,,Female,56551,kills
2002,32242,Ji-won,,,Female,83220,digs
2002,10229,Landon Carter,,,Male,81295,restless
2002,10599,Pinocchio,,,Male,4818,big-budget
2002,10599,Pinocchio,,,Male,4818,comedy
2002,10599,Pinocchio,,,Male,4818,family-oriented
2002,10605,Derek Bliss,,,Male,32362,hunter
2002,10605,Derek Bliss,,,Male,32362,tough-as-nails
2002,10605,Derek Bliss,,,Male,32362,vampire
2002,10771,Jimmy Tong,,,Male,18897,cabbie-turned-chauffeur
2002,10855,Jack Chen,,,Male,64436,operative
2002,10985,Dizzy Harrison,Gil Harris,,Male,132078,senior
2002,11442,Michael Myers,,,Male,69614,killer
2002,11442,Michael Myers,,,Male,69614,serial
2002,11870,Jason Shepherd,,,Male,51391,fourteen-year-old
2002,11870,Marty Wolf,,,Male,13242,big-time
2002,11870,Marty Wolf,,,Male,13242,hollywood
2002,11870,Marty Wolf,,,Male,13242,producer
2002,17774,Jacques Kristoff,,,Male,15111,operative
2002,22958,Adam,,,Male,22226,unassuming
2002,2594,Edmond Batignole,,,Male,21171,apolitical
2002,2594,Edmond Batignole,,,Male,21171,grocer
2002,2594,Pierre-Jean Lamour,,,Male,16922,german
2002,2594,Simon Bernstein,,,Male,24502,young
2002,31026,Yusuf,,,Male,107522,relative
2002,37270,Stanley,,,Male,36422,shy
2002,52999,Jean-Marc Faure,,,Male,6012,protagonist
2002,557,Spider-Man,Peter Parker,,Male,2219,high
2002,557,Spider-Man,Peter Parker,,Male,2219,school
2002,557,Spider-Man,Peter Parker,,Male,2219,student
2002,56378,Tanino,,,Male,136288,sicilian
2002,56378,Tanino,,,Male,136288,summer
2002,56378,Tanino,,,Male,136288,sunny
2002,9275,Sheldon Mopes,Smoochy,,Male,819,squeaky-clean
2002,9334,Mathayus,The Scorpion King,,Male,18918,peasant
2002,9334,Memnon,,,Male,57340,powerful
2002,9544,Mike,,,Male,10822,detective
2002,9544,Mike,,,Male,10822,reilly
2002,9544,Mike,,,Male,10822,teams
2002,9544,Mike,,,Male,10822,young
2003,584,Monica Fuentes,,,Female,8170,undercover
2003,584,Monica Fuentes,,,Female,8170,agent
2003,9257,Chris Sanchez,,,Female,17647,single
2003,9257,Chris Sanchez,,,Female,17647,mom
2003,17473,Lisa,,,Female,81917,future
2003,17473,Lisa,,,Female,81917,wife
2003,10226,Marie,,,Female,17522,friends
2003,11093,Kathy,,,Female,6161,former
2003,11093,Kathy,,,Female,6161,drug
2003,11093,Kathy,,,Female,6161,addict
2003,8046,Ricki,,,Female,16866,unavailable
2003,11042,Louise,,,Female,67905,ex-wife
2003,10744,Natalie Belisario,,,Female,49,attractive
2003,10744,Natalie Belisario,,,Female,49,waitress
2003,1550,April Burns,,,Female,3897,rebellious
2003,25988,Selima,,,Female,56731,beautiful
2003,10601,Captain Hook,Mr Darling,,Male,11355,fearsome
2003,10719,Buddy,,,Male,23659,young
2003,10923,Cody Banks,,,Male,51391,nerdy
2003,10923,Cody Banks,,,Male,51391,teenager
2003,11197,Erik Ponti,,,Male,61283,pupil
2003,11197,Erik Ponti,,,Male,61283,violent
2003,1792,Bob,,,Male,1892,prefers
2003,1792,Bob,,,Male,1892,shy
2003,19288,Leprechaun,,,Male,11184,nasty
2003,19288,Leprechaun,,,Male,11184,protective
2003,21544,Colin Ware,,,Male,5472,artist
2003,21544,Colin Ware,,,Male,5472,british
2003,22958,Adam,,,Male,22226,unassuming
2003,25300,Michele,,,Male,93505,discovers
2003,25300,Michele,,,Male,93505,filippo
2003,25300,Michele,,,Male,93505,nine-year-old
2003,2771,Harvey Pekar,,,Male,13242,everyman
2003,33932,Jabez Stone,,,Male,7447,aspirant
2003,33932,Jabez Stone,,,Male,7447,writer
2003,3635,Johannes Vermeer,,,Male,5472,17th
2003,3635,Johannes Vermeer,,,Male,5472,century
2003,3635,Johannes Vermeer,,,Male,5472,dutch
2003,3635,Johannes Vermeer,,,Male,5472,master
2003,37696,Harry,,,Male,1241,incident
2003,37696,Harry,,,Male,1241,random
2003,4972,Bjarne,Eigil,,Male,1018,brother
2003,4972,Bjarne,Eigil,,Male,1018,disabled
2003,4972,Bjarne,Eigil,,Male,1018,twin
2003,49878,Scotch,,,Male,76825,friend
2003,4997,John Holmes,,,Male,5576,actor
2003,4997,John Holmes,,,Male,5576,legendary
2003,4997,John Holmes,,,Male,5576,porn
2003,5653,Martin Luther,,,Male,12763,german
2003,5653,Martin Luther,,,Male,12763,idealistic
2003,5653,Martin Luther,,,Male,12763,monk
2003,584,Brian O'Conner,,,Male,8167,former
2003,584,Brian O'Conner,,,Male,8167,officer
2003,584,Brian O'Conner,,,Male,8167,police
2003,584,Roman Pearce,,,Male,8169,buddy
2003,584,Roman Pearce,,,Male,8169,ex-con
2003,6466,Freddy Krueger,,,Male,5139,dream-demon
2003,6466,Freddy Krueger,,,Male,5139,evil
2003,6466,Jason Voorhees,,,Male,50094,mass
2003,6466,Jason Voorhees,,,Male,50094,murderer
2003,6466,Jason Voorhees,,,Male,50094,un-dead
2003,7229,Quentin,,,Male,16927,clumsy
2003,7229,Quentin,,,Male,16927,ruby
2003,7229,Ruby,,,Male,1003,clumsy
2003,7229,Ruby,,,Male,1003,quentin
2003,9506,Dave Buznik,,,Male,19292,businessman
2003,9506,Dave Buznik,,,Male,19292,timid
2004,10625,Regina George,,,Female,53714,alpha
2004,10625,Regina George,,,Female,53714,plastic
2004,8699,Veronica Corningstone,,,Female,18979,ambitious
2004,8699,Veronica Corningstone,,,Female,18979,reporter
2004,9833,Christine,,,Female,4730,obscure
2004,9833,Christine,,,Female,4730,chorus
2004,9833,Christine,,,Female,4730,singer
2004,2539,Flor Moreno,,,Female,3627,single
2004,2539,Flor Moreno,,,Female,3627,mother
2004,11025,Jane Ryan,,,Female,67848,top
2004,11025,Jane Ryan,,,Female,67848,student
2004,11025,Jane Ryan,,,Female,67848,heads
2004,11025,Roxy Ryan,,,Female,67849,rebellious
2004,11025,Roxy Ryan,,,Female,67849,twin
2004,11132,Ella,,,Female,17486,unpopular
2004,13193,Mary,,,Female,20089,perfect—until
2004,13193,Mary,,,Female,20089,’
2004,12583,Ginger,,,Female,27136,sister
2004,1279,Yeo-jin,,,Female,16263,acts
2004,8981,Lizzie,,,Female,1246,single
2004,8981,Lizzie,,,Female,1246,mum
2004,21198,Anna Jurin,,,Female,19163,young
2004,21198,Anna Jurin,,,Female,19163,servant
2004,10742,Wayne Hayes,,,Male,4135,affluent
2004,10742,Wayne Hayes,,,Male,4135,executive
2004,11128,Jack Morrison,,,Male,73421,firefighter
2004,11128,Jack Morrison,,,Male,73421,probationary
2004,11282,Neil Patrick Harris,,,Male,41686,car-stealing
2004,12109,Frankie Wilde,,,Male,71281,legendary
2004,15483,John Brennan,,,Male,15498,british
2004,15483,John Brennan,,,Male,15498,cop
2004,15708,Elder Aaron Davis,,,Male,28634,19-year-old
2004,1653,Alberto Granado,,,Male,18478,friend
2004,17478,Kabir,,,Male,52971,arrogant
2004,17478,Kabir,,,Male,52971,cool-headed
2004,1901,Carter Duryea,,,Male,17052,naive
2004,1901,Carter Duryea,,,Male,17052,supervisor
2004,2517,Akira,,,Male,25648,twelve-year-old
2004,34308,Amedeo Modigliani,,,Male,1271,artist
2004,34308,Amedeo Modigliani,,,Male,1271,italian
2004,34308,Amedeo Modigliani,,,Male,1271,late
2004,34671,Luís Carlos Prestes,,,Male,142319,brazilian
2004,34671,Luís Carlos Prestes,,,Male,142319,communist
2004,34671,Luís Carlos Prestes,,,Male,142319,leader
2004,558,Doc Ock,Otto Octavius,,Male,658,evil
2004,558,Harry Osborn,,,Male,17051,friend
2004,57112,Giovanni,,,Male,120020,dull
2004,57825,Balraj,,,Male,5471,gentlemen
2004,57825,Balraj,,,Male,5471,rich
2004,57825,Balraj,,,Male,5471,single
2004,693,Jack Byrnes,,,Male,380,ex-cia
2004,693,Jack Byrnes,,,Male,380,hard-to-crack
2004,693,Jack Byrnes,,,Male,380,man
2004,7220,Frank Castle,The Punisher,,Male,11155,agent
2004,7220,Frank Castle,The Punisher,,Male,11155,fbi
2004,7220,Frank Castle,The Punisher,,Male,11155,undercover
2004,8849,Alfie,,,Male,9642,british
2004,8849,Alfie,,,Male,9642,driver
2004,8849,Alfie,,,Male,9642,limousine
2004,8981,Frankie,,,Male,3065,nine-year-old
2004,9384,David Starsky,,,Male,7399,uptight
2004,9384,Huggy Bear,,,Male,19767,informant
2004,9384,Reese Feldman,,,Male,4937,criminal
2004,9384,Reese Feldman,,,Male,4937,persuasive
2004,9472,White Goodman,,,Male,7399,megalomaniacal
2004,9711,Dean,,,Male,43426,question
2004,9711,Dean,,,Male,43426,student
2005,8488,Allegra Cole,,,Female,38425,glamorous
2005,11459,Josie Stronghold,Jetstream,,Female,11164,young
2005,11459,Josie Stronghold,Jetstream,,Female,11164,will
2005,8982,Madame Rose,,,Female,57210,evil
2005,168705,Rayne,,,Female,7218,human-vampire
2005,168705,Rayne,,,Female,7218,hybrid
2005,168705,Rayne,,,Female,7218,escapes
2005,14174,Leila,,,Female,52394,voracious
2005,9709,Mona,,,Female,37983,working-class
2005,9709,Mona,,,Female,37983,tomboy
2005,9709,Tamsin,,,Female,5081,pampered
2005,1444,Madeleine,,,Female,6368,art
2005,1444,Madeleine,,,Female,6368,dealer
2005,10842,Mitsuko,Sayuri,Taeko,Female,67084,erotic
2005,10842,Mitsuko,Sayuri,Taeko,Female,67084,novelist
2005,10799,Jean-Louis Schiffer,,,Male,1003,detective
2005,10799,Paul Nerteaux,,,Male,2970,detective
2005,10799,Paul Nerteaux,,,Male,2970,young
2005,11453,T.J. Hicks,,,Male,62842,friend
2005,11453,T.J. Hicks,,,Male,62842,old
2005,11459,Will Stronghold,,,Male,11665,young
2005,11968,Jared,,,Male,8167,last
2005,11968,Jared,,,Male,8167,thing
2005,14375,Libano,,,Male,17839,buddies
2005,14375,Libano,,,Male,17839,old
2005,15487,Francis Ouimet,,,Male,10959,20-year-old
2005,16367,Lola,,,Male,5294,cabaret
2005,16367,Lola,,,Male,5294,singer
2005,16553,Gabe,,,Male,27972,ten-year-old
2005,18191,Edmond,,,Male,3905,burke
2005,18191,Edmond,,,Male,3905,businessman
2005,18191,Edmond,,,Male,3905,mild-mannered
2005,1895,Anakin Skywalker,Darth Vader,,Male,17244,evil
2005,1895,Anakin Skywalker,Darth Vader,,Male,17244,sidious
2005,1895,Chancellor Palpatine,Darth Sidious,,Male,27762,evil
2005,2610,Jeremy,,,Male,17881,musician
2005,2610,Ray Porter,,,Male,67773,divorcée
2005,2610,Ray Porter,,,Male,67773,wealthy
2005,308,Don Johnston,,,Male,1532,single
2005,4379,Kevin Fields,,,Male,15424,dr.
2005,4379,Kevin Fields,,,Male,15424,gorgeous
2005,4379,Kevin Fields,,,Male,15424,surgeon
2005,533,Wallace,Hutch (voice),,Male,7317,cheese-loving
2005,533,Wallace,Hutch (voice),,Male,7317,eccentric
2005,8978,Marion Bishop,,,Male,2975,mobster
2005,8982,Kham,,,Male,57207,young
2005,8982,Mark,,,Male,57208,efficient
2005,8982,Mark,,,Male,57208,sergeant
2005,8982,Mark,,,Male,57208,thai
2005,9899,Leo Bloom,,,Male,4756,accountant
2005,9899,Leo Bloom,,,Male,4756,timid
2005,9899,Max Bialystock,,,Male,78729,down-on-his-luck
2005,9899,Max Bialystock,,,Male,78729,producer
2005,9927,Steve Barker,,,Male,9656,loser
2005,9927,Steve Barker,,,Male,9656,lovable
2006,1417,Ofelia,,,Female,16970,10-year-old
2006,1417,Ofelia,,,Female,16970,feels
2006,4474,Jenny Johnson,,,Female,139,new
2006,4474,Jenny Johnson,,,Female,139,girlfriend
2006,7859,Drey,,,Female,53056,troubled
2006,7859,Drey,,,Female,53056,student
2006,16140,Misa Amane,,,Female,84620,faithful
2006,16140,Misa Amane,,,Female,84620,follower
2006,34588,Helena,,,Female,87835,choral
2006,34588,Helena,,,Female,87835,teacher
2006,9841,Nicole Carrow,,,Female,59817,aspirant
2006,9841,Nicole Carrow,,,Female,59817,actress
2006,9817,Monique Delacroix,,,Female,14061,rigid
2006,9817,Monique Delacroix,,,Female,14061,famous
2006,12271,Edie Sedgwick,,,Female,23459,wealthy
2006,12271,Edie Sedgwick,,,Female,23459,debutant
2006,12271,Edie Sedgwick,,,Female,23459,meets
2006,10007,Jacob Goodnight,,,Male,61903,psychopath
2006,10007,Jacob Goodnight,,,Male,61903,reclusive
2006,1116,Damien O'Donovan,,,Male,2037,doctor
2006,1116,Damien O'Donovan,,,Male,2037,young
2006,12096,Clouseau,,,Male,67773,inspector
2006,12096,Clouseau,,,Male,67773,jacques
2006,12096,Clouseau,,,Male,67773,police
2006,12096,Dreyfus,,,Male,8945,ambitious
2006,12096,Dreyfus,,,Male,8945,chief
2006,12096,Dreyfus,,,Male,8945,inspector
2006,13751,Dr. Larabee,,,Male,2975,forthright
2006,13751,Mr. Welch,,,Male,87003,principal
2006,1819,Carl,,,Male,2876,friend
2006,1819,Carl,,,Male,2876,longtime
2006,1819,Carl,,,Male,2876,petersen
2006,1819,Dupree,,,Male,887,camps
2006,1819,Dupree,,,Male,887,longer
2006,21786,Morten,,,Male,74718,single
2006,21786,Morten,,,Male,74718,wisecracker
2006,2179,JB,,,Male,70851,bonds
2006,2179,JB,,,Male,70851,midwesterner
2006,2179,JB,,,Male,70851,naive
2006,2179,KG,,,Male,22297,local
2006,2179,KG,,,Male,22297,slacker
2006,752,William Rookwood,V,,Male,1331,”
2006,752,William Rookwood,V,,Male,1331,“
2006,7859,Dan Dunne,,,Male,30614,idealistic
2006,7859,Dan Dunne,,,Male,30614,teacher
2006,8275,Erik Stifler,,,Male,26973,family
2006,8275,Erik Stifler,,,Male,26973,member
2006,8275,Erik Stifler,,,Male,26973,only
2006,9072,Calvin,,,Male,9562,criminal
2006,9072,Calvin,,,Male,9562,dwarf
2006,9072,Calvin,,,Male,9562,sims
2006,9513,Dargis,,,Male,9188,lord
2006,9513,Dargis,,,Male,9188,nefarious
2006,9697,Cleveland Heep,,,Male,13242,superintendent
2006,9718,Jean Girard,,,Male,6730,euro-idiot
2006,9718,Jean Girard,,,Male,6730,flamboyant
2007,1250,Roxanne Simpson,,,Female,8170,pure-hearted
2007,4523,Giselle,,,Female,9273,beautiful
2007,4523,Giselle,,,Female,9273,princess
2007,2976,Tracy Turnblad,,,Female,29224,plump
2007,2976,Tracy Turnblad,,,Female,29224,teenager
2007,2976,Tracy Turnblad,,,Female,29224,auditions
2007,9038,Lila,,,Female,50463,sexy
2007,2977,Jane Austen,,,Female,1813,pre-fame
2007,13008,Gertrude Baniszewski,,,Female,2229,suburban
2007,13008,Gertrude Baniszewski,,,Female,2229,housewife
2007,14043,Nancy Drew,,,Female,34847,private
2007,14043,Nancy Drew,,,Female,34847,eye
2007,14043,Nancy Drew,,,Female,34847,heads
2007,5857,Aubrey Fleming,Dakota Moss,,Female,49265,real
2007,13079,Diana,,,Female,139,former
2007,13079,Diana,,,Female,139,pupil
2007,13079,Diana,,,Female,139,mcfee
2007,13079,Maureen,,,Female,56757,friend
2007,13998,Pauline,,,Female,10431,estranged
2007,13998,Pauline,,,Female,10431,sister
2007,10425,Tim Kearney,,,Male,8167,former
2007,10425,Tim Kearney,,,Male,8167,marine
2007,10431,Rogue,,,Male,1336,assassin
2007,10431,Rogue,,,Male,1336,mysterious
2007,1250,Johnny Blaze,Ghost Rider,,Male,2963,cyclist
2007,1250,Johnny Blaze,Ghost Rider,,Male,2963,stunt
2007,1250,Johnny Blaze,Ghost Rider,,Male,2963,young
2007,13186,Dale Murphy,,,Male,9290,colonel
2007,13186,Dale Murphy,,,Male,9290,commander
2007,13186,Dale Murphy,,,Male,9290,military
2007,13186,Dale Murphy,,,Male,9290,retired
2007,13252,Tom Cutler,,,Male,2231,cop
2007,13252,Tom Cutler,,,Male,2231,former
2007,13885,Sweeney Todd,,,Male,85,a.k.a
